matchTimestamp,type.primary,type.secondary,player.name,team.name,pass.recipient.name
00:20:58.548,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:21:02.433,pass,['short_or_medium_pass'],K. Buzás,Grasshopper,E. Ljustina
00:21:03.383,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",E. Ljustina,Grasshopper,S. Jackson
00:21:08.139,pass,"['lateral_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Marta Cazalla
00:21:12.285,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:21:15.118,pass,"['back_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,I. Rutishauser
00:21:17.406,pass,"['forward_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,K. Buzás
00:21:21.426,pass,"['forward_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,E. Pápai
00:21:22.366,pass,"['back_pass', 'linkup_play', 'short_or_medium_pass', 'under_pressure']",E. Pápai,Grasshopper,S. Jackson
00:21:37.077,pass,"['back_pass', 'short_or_medium_pass']",N. Riesen,Zürich,V. Pinther
00:21:38.404,pass,"['cross', 'lateral_pass', 'loss', 'pass_to_penalty_area']",V. Pinther,Zürich,K. Buzás
00:21:47.580,pass,"['pass_to_final_third', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Riesen
00:21:54.899,pass,"['deep_completion', 'second_assist', 'short_or_medium_pass', 'touch_in_box']",N. Riesen,Zürich,F. Humm
00:21:55.678,pass,"['assist', 'deep_completion', 'head_pass', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",F. Humm,Zürich,V. Pinther
00:22:42.612,pass,"['back_pass', 'short_or_medium_pass']",E. Pfister,Grasshopper,V. Laino
00:22:45.856,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,S. Jackson
00:22:47.134,pass,"['back_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Marta Cazalla
00:22:49.327,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,K. Buzás
00:22:54.154,pass,"['forward_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,E. Ljustina
00:22:56.244,pass,"['forward_pass', 'short_or_medium_pass']",E. Ljustina,Grasshopper,R. Rinast
00:23:00.536,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",R. Rinast,Grasshopper,J. Stierli
00:23:01.820,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",J. Stierli,Zürich,V. Laino
00:23:06.422,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",V. Laino,Grasshopper,R. Rinast
00:23:33.526,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",M. Höbinger,Zürich,R. Rinast
00:23:43.960,pass,"['forward_pass', 'head_pass', 'loss', 'short_or_medium_pass']",M. Höbinger,Zürich,F. Humm
00:23:48.485,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",Zhang Linyan,Grasshopper,K. Buzás
00:23:49.515,pass,"['forward_pass', 'short_or_medium_pass', 'under_pressure']",K. Buzás,Grasshopper,Zhang Linyan
00:23:52.940,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",M. Rey,Zürich,N. Riesen
00:23:55.482,pass,"['back_pass', 'short_or_medium_pass']",N. Riesen,Zürich,J. Stierli
00:23:58.749,pass,"['lateral_pass', 'short_or_medium_pass']",J. Stierli,Zürich,L. Vetterlein
00:24:02.841,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:24:05.377,pass,"['forward_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,M. Höbinger
00:24:09.458,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",M. Höbinger,Zürich,K. Dubs
00:24:33.545,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,J. Stierli
00:24:36.638,pass,"['lateral_pass', 'short_or_medium_pass']",J. Stierli,Zürich,N. Riesen
00:24:46.316,pass,"['deep_completion', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",N. Riesen,Zürich,F. Humm
00:25:43.681,pass,"['back_pass', 'short_or_medium_pass']",Zhang Linyan,Grasshopper,S. Jackson
00:25:46.687,pass,"['lateral_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Marta Cazalla
00:25:49.723,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'through_pass']",Marta Cazalla,Grasshopper,J. Stierli
00:25:54.211,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",J. Stierli,Zürich,S. Friedli
00:25:55.933,pass,"['lateral_pass', 'long_pass', 'under_pressure']",S. Friedli,Zürich,N. Mégroz
00:26:00.445,pass,"['forward_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,M. Höbinger
00:26:02.015,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",S. Jackson,Grasshopper,M. Höbinger
00:26:05.242,pass,"['back_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",M. Höbinger,Zürich,L. Vetterlein
00:26:09.428,pass,"['forward_pass', 'long_pass']",L. Vetterlein,Zürich,S. Piubel
00:26:11.509,pass,"['forward_pass', 'head_pass', 'short_or_medium_pass']",S. Piubel,Zürich,
00:26:23.054,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",Zhang Linyan,Grasshopper,Marta Cazalla
00:26:23.689,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third', 'under_pressure']",Marta Cazalla,Grasshopper,M. Rey
00:26:25.391,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",M. Rey,Zürich,E. Pfister
00:26:49.997,pass,"['lateral_pass', 'short_or_medium_pass', 'touch_in_box']",Zhang Linyan,Grasshopper,Marta Cazalla
00:26:51.957,pass,"['forward_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,L. Meroni
00:26:54.124,pass,"['cross', 'cross_blocked']",L. Meroni,Grasshopper,
00:27:00.178,pass,['short_or_medium_pass'],K. Dubs,Zürich,N. Mégroz
00:27:01.794,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",N. Mégroz,Zürich,E. Ljustina
00:27:08.056,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:27:13.959,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,E. Pápai
00:27:16.646,pass,"['forward_pass', 'linkup_play', 'short_or_medium_pass']",E. Pápai,Grasshopper,S. Jackson
00:27:19.928,pass,"['lateral_pass', 'short_or_medium_pass', 'shot_assist']",S. Jackson,Grasshopper,Zhang Linyan
00:27:37.471,pass,"['hand_pass', 'lateral_pass', 'recovery', 'short_or_medium_pass']",S. Friedli,Zürich,L. Vetterlein
00:27:42.827,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,S. Friedli
00:27:46.583,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,J. Stierli
00:27:49.800,pass,['short_or_medium_pass'],J. Stierli,Zürich,N. Riesen
00:27:52.604,pass,"['back_pass', 'short_or_medium_pass']",N. Riesen,Zürich,J. Stierli
00:27:53.712,pass,"['forward_pass', 'long_pass', 'progressive_pass', 'under_pressure']",J. Stierli,Zürich,
00:28:08.845,pass,['short_or_medium_pass'],E. Pápai,Grasshopper,E. Ljustina
00:28:10.267,pass,['short_or_medium_pass'],E. Ljustina,Grasshopper,S. Jackson
00:28:12.563,pass,"['back_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,V. Laino
00:28:15.554,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,Marta Cazalla
00:28:18.369,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:28:20.581,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:28:23.442,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",K. Buzás,Grasshopper,R. Rinast
00:28:25.156,pass,"['lateral_pass', 'short_or_medium_pass']",R. Rinast,Grasshopper,J. Stierli
00:28:27.361,pass,"['forward_pass', 'long_pass', 'loss']",J. Stierli,Zürich,K. Buzás
00:28:34.074,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",K. Buzás,Grasshopper,Marta Cazalla
00:28:37.595,pass,"['lateral_pass', 'long_pass']",Marta Cazalla,Grasshopper,
00:28:55.383,pass,"['back_pass', 'recovery', 'short_or_medium_pass', 'under_pressure']",E. Ljustina,Grasshopper,S. Jackson
00:28:59.916,pass,"['back_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,V. Laino
00:29:02.383,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,Marta Cazalla
00:29:05.120,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:29:07.449,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:29:13.525,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,V. Laino
00:29:16.445,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,Marta Cazalla
00:29:20.595,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",Marta Cazalla,Grasshopper,E. Pápai
00:29:26.975,pass,"['lateral_pass', 'short_or_medium_pass']",N. Riesen,Zürich,L. Vetterlein
00:29:30.535,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:29:33.211,pass,"['back_pass', 'short_or_medium_pass']",N. Mégroz,Zürich,L. Vetterlein
00:29:35.798,pass,"['forward_pass', 'long_pass', 'progressive_pass', 'through_pass']",L. Vetterlein,Zürich,S. Piubel
00:30:02.755,pass,"['forward_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,Zhang Linyan
00:30:27.393,pass,"['lateral_pass', 'progressive_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,E. Pápai
00:30:49.301,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,K. Dubs
00:30:54.807,pass,"['recovery', 'short_or_medium_pass', 'under_pressure']",Marta Cazalla,Grasshopper,L. Meroni
00:30:59.223,pass,"['forward_pass', 'short_or_medium_pass']",L. Meroni,Grasshopper,E. Pfister
00:31:05.770,pass,"['lateral_pass', 'short_or_medium_pass']",L. Meroni,Grasshopper,E. Ljustina
00:31:08.749,pass,"['loss', 'short_or_medium_pass', 'smart_pass', 'through_pass']",E. Ljustina,Grasshopper,M. Rey
00:31:11.533,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",V. Pinther,Zürich,M. Rey
00:31:15.276,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",M. Rey,Zürich,V. Pinther
00:31:26.978,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:31:30.015,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:31:32.367,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,V. Laino
00:31:35.223,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,Marta Cazalla
00:31:39.549,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:31:42.052,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:31:45.775,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,E. Pápai
00:31:51.148,pass,['short_or_medium_pass'],E. Pápai,Grasshopper,E. Ljustina
00:31:52.033,pass,"['back_pass', 'short_or_medium_pass']",E. Ljustina,Grasshopper,V. Laino
00:31:55.863,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,Marta Cazalla
00:31:58.694,pass,"['lateral_pass', 'progressive_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,Zhang Linyan
00:32:04.833,pass,"['back_pass', 'short_or_medium_pass']",Zhang Linyan,Grasshopper,Marta Cazalla
00:32:07.478,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,K. Buzás
00:32:12.029,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",K. Buzás,Grasshopper,E. Pfister
00:32:16.551,pass,['short_or_medium_pass'],V. Pinther,Zürich,M. Rey
00:32:18.039,pass,"['lateral_pass', 'short_or_medium_pass']",M. Rey,Zürich,M. Höbinger
00:32:21.800,pass,"['forward_pass', 'pass_to_final_third', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass']",M. Höbinger,Zürich,K. Dubs
00:32:25.804,pass,"['cross', 'lateral_pass', 'loss', 'touch_in_box']",K. Dubs,Zürich,I. Rutishauser
00:32:29.120,pass,"['forward_pass', 'hand_pass', 'recovery', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,R. Rinast
00:32:38.240,pass,"['lateral_pass', 'short_or_medium_pass']",R. Rinast,Grasshopper,E. Pfister
00:32:39.599,pass,"['back_pass', 'short_or_medium_pass']",E. Pfister,Grasshopper,Zhang Linyan
00:32:41.275,pass,"['forward_pass', 'short_or_medium_pass']",Zhang Linyan,Grasshopper,L. Meroni
00:32:47.809,pass,"['cross', 'deep_completed_cross', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass']",L. Meroni,Grasshopper,E. Pfister
00:32:54.008,pass,"['back_pass', 'short_or_medium_pass', 'touch_in_box']",Zhang Linyan,Grasshopper,S. Jackson
00:32:57.459,pass,"['forward_pass', 'short_or_medium_pass']",J. Stierli,Zürich,S. Piubel
00:33:04.465,pass,"['lateral_pass', 'short_or_medium_pass']",S. Piubel,Zürich,M. Höbinger
00:33:08.066,pass,"['forward_pass', 'short_or_medium_pass']",M. Höbinger,Zürich,S. Piubel
00:33:09.284,pass,"['linkup_play', 'loss', 'short_or_medium_pass', 'under_pressure']",S. Piubel,Zürich,E. Ljustina
00:33:52.455,pass,"['lateral_pass', 'short_or_medium_pass']",M. Höbinger,Zürich,L. Vetterlein
00:33:55.706,pass,"['forward_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,K. Dubs
00:33:57.436,pass,['short_or_medium_pass'],K. Dubs,Zürich,S. Piubel
00:33:59.986,pass,"['back_pass', 'short_or_medium_pass']",S. Piubel,Zürich,M. Höbinger
00:34:02.816,pass,"['back_pass', 'long_pass']",M. Höbinger,Zürich,S. Friedli
00:34:07.929,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,N. Riesen
00:34:12.882,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",N. Riesen,Zürich,V. Pinther
00:34:18.113,pass,"['cross', 'lateral_pass', 'loss', 'touch_in_box']",V. Pinther,Zürich,L. Meroni
00:34:24.018,pass,['short_or_medium_pass'],M. Höbinger,Zürich,
00:34:27.572,pass,"['forward_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,E. Pfister
00:34:33.517,pass,"['back_pass', 'short_or_medium_pass']",E. Pfister,Grasshopper,S. Jackson
00:34:35.031,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass', 'under_pressure']",S. Jackson,Grasshopper,Zhang Linyan
00:34:38.204,pass,"['back_pass', 'short_or_medium_pass']",Zhang Linyan,Grasshopper,S. Jackson
00:34:39.216,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'under_pressure']",S. Jackson,Grasshopper,J. Stierli
00:34:45.670,pass,"['back_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",J. Stierli,Zürich,E. Pfister
00:35:06.903,pass,"['back_pass', 'short_or_medium_pass']",K. Dubs,Zürich,N. Mégroz
00:35:07.872,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass']",N. Mégroz,Zürich,V. Laino
00:35:10.773,pass,"['forward_pass', 'head_pass', 'recovery', 'short_or_medium_pass']",V. Laino,Grasshopper,E. Ljustina
00:35:13.977,pass,"['lateral_pass', 'short_or_medium_pass']",E. Ljustina,Grasshopper,K. Buzás
00:35:18.905,pass,"['lateral_pass', 'short_or_medium_pass']",V. Pinther,Zürich,M. Höbinger
00:35:21.190,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",M. Höbinger,Zürich,F. Humm
00:35:28.873,pass,"['deep_completion', 'forward_pass', 'short_or_medium_pass', 'touch_in_box']",F. Humm,Zürich,N. Riesen
00:35:30.551,pass,"['cross', 'deep_completed_cross', 'key_pass', 'lateral_pass', 'shot_assist', 'touch_in_box']",N. Riesen,Zürich,S. Piubel
00:35:51.039,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,E. Ljustina
00:35:52.390,pass,"['back_pass', 'short_or_medium_pass']",E. Ljustina,Grasshopper,S. Jackson
00:35:55.868,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",S. Jackson,Grasshopper,
00:39:55.026,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:39:58.065,pass,['short_or_medium_pass'],K. Buzás,Grasshopper,V. Laino
00:40:02.702,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",V. Laino,Grasshopper,L. Meroni
00:40:16.622,pass,"['head_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",L. Meroni,Grasshopper,E. Ljustina
00:40:19.952,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",E. Ljustina,Grasshopper,S. Piubel
00:40:37.518,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",L. Vetterlein,Zürich,A. Pilgrim
00:40:43.382,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",E. Ljustina,Grasshopper,V. Laino
00:40:44.858,pass,"['forward_pass', 'long_pass', 'loss', 'progressive_pass', 'under_pressure']",V. Laino,Grasshopper,M. Rey
00:40:46.834,pass,"['forward_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",M. Rey,Zürich,
00:40:50.788,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",M. Höbinger,Zürich,A. Pilgrim
00:41:02.278,pass,"['forward_pass', 'hand_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,Marta Cazalla
00:41:09.443,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:41:12.236,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,K. Buzás
00:41:16.647,pass,"['forward_pass', 'loss', 'progressive_pass', 'short_or_medium_pass', 'under_pressure']",K. Buzás,Grasshopper,N. Riesen
00:41:20.000,pass,"['back_pass', 'short_or_medium_pass']",N. Riesen,Zürich,J. Stierli
00:41:22.651,pass,"['back_pass', 'short_or_medium_pass']",J. Stierli,Zürich,S. Friedli
00:41:26.834,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,L. Vetterlein
00:41:29.885,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:41:39.327,pass,"['lateral_pass', 'short_or_medium_pass']",A. Pilgrim,Zürich,M. Rey
00:41:40.808,pass,"['back_pass', 'short_or_medium_pass']",M. Rey,Zürich,L. Vetterlein
00:41:43.787,pass,"['lateral_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,J. Stierli
00:41:47.225,pass,"['lateral_pass', 'short_or_medium_pass']",J. Stierli,Zürich,L. Vetterlein
00:41:50.709,pass,"['back_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,S. Friedli
00:41:55.094,pass,"['lateral_pass', 'short_or_medium_pass']",S. Friedli,Zürich,L. Vetterlein
00:41:58.156,pass,"['forward_pass', 'short_or_medium_pass']",L. Vetterlein,Zürich,N. Mégroz
00:42:00.042,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",N. Mégroz,Zürich,V. Laino
00:42:02.445,pass,"['recovery', 'short_or_medium_pass', 'under_pressure']",V. Laino,Grasshopper,S. Jackson
00:42:05.664,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",S. Jackson,Grasshopper,V. Laino
00:42:06.558,pass,"['lateral_pass', 'short_or_medium_pass', 'under_pressure']",V. Laino,Grasshopper,K. Buzás
00:42:09.001,pass,"['back_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,I. Rutishauser
00:42:12.510,pass,"['lateral_pass', 'short_or_medium_pass']",I. Rutishauser,Grasshopper,K. Buzás
00:42:16.460,pass,"['lateral_pass', 'short_or_medium_pass']",K. Buzás,Grasshopper,V. Laino
00:42:20.152,pass,"['lateral_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,Marta Cazalla
00:42:22.670,pass,"['lateral_pass', 'short_or_medium_pass']",Marta Cazalla,Grasshopper,V. Laino
00:42:25.314,pass,"['forward_pass', 'short_or_medium_pass']",V. Laino,Grasshopper,Zhang Linyan
